id,gender,age,industry,sign,date,text,tokens,token_count,freq_dist
3696755,female,15,Student,Scorpio,"20,July,2004","                 'Every day is new; everyday is beautiful! Thats a pretty exquisite way to look at life, if you think about it.' Brittany Murphy said that in a magizine interview that i read the other day and after that ive had a whole differnt look on life. Ive been    happy  for no reasion really. I smile a lot. I look at my self differently. I always have this excited feeling in my stomach for no reasion at all. This has all happend in like 3 days and these have been some of the best 3 days ever. I havnt done a thing, exept i watched a movie with #3 (witch would have made me really  happy  anyway), ive been out side a lot, planted some flowers,&nbsp; got some picture frames to put some pictures up in my room. But really its just been very ralaxing and  happy . I think it makes me even more  happy  to be  happy  becasue i havnt truly been  happy  for a very very long time. Yea i would be  happy  for like a day becasue something happened. But im  happy  just becasue, i have no reasion and thats really a good feeling.         ","[""'Every"", 'day', 'is', 'new', ';', 'everyday', 'is', 'beautiful', '!', 'Thats', 'a', 'pretty', 'exquisite', 'way', 'to', 'look', 'at', 'life', ',', 'if', 'you', 'think', 'about', 'it', '.', ""'"", 'Brittany', 'Murphy', 'said', 'that', 'in', 'a', 'magizine', 'interview', 'that', 'i', 'read', 'the', 'other', 'day', 'and', 'after', 'that', 'ive', 'had', 'a', 'whole', 'differnt', 'look', 'on', 'life', '.', 'Ive', 'been', 'happy', 'for', 'no', 'reasion', 'really', '.', 'I', 'smile', 'a', 'lot', '.', 'I', 'look', 'at', 'my', 'self', 'differently', '.', 'I', 'always', 'have', 'this', 'excited', 'feeling', 'in', 'my', 'stomach', 'for', 'no', 'reasion', 'at', 'all', '.', 'This', 'has', 'all', 'happend', 'in', 'like', '3', 'days', 'and', 'these', 'have', 'been', 'some', 'of', 'the', 'best', '3', 'days', 'ever', '.', 'I', 'havnt', 'done', 'a', 'thing', ',', 'exept', 'i', 'watched', 'a', 'movie', 'with', '#', '3', '(', 'witch', 'would', 'have', 'made', 'me', 'really', 'happy', 'anyway', ')', ',', 'ive', 'been', 'out', 'side', 'a', 'lot', ',', 'planted', 'some', 'flowers', ',', '&', 'nbsp', ';', 'got', 'some', 'picture', 'frames', 'to', 'put', 'some', 'pictures', 'up', 'in', 'my', 'room', '.', 'But', 'really', 'its', 'just', 'been', 'very', 'ralaxing', 'and', 'happy', '.', 'I', 'think', 'it', 'makes', 'me', 'even', 'more', 'happy', 'to', 'be', 'happy', 'becasue', 'i', 'havnt', 'truly', 'been', 'happy', 'for', 'a', 'very', 'very', 'long', 'time', '.', 'Yea', 'i', 'would', 'be', 'happy', 'for', 'like', 'a', 'day', 'becasue', 'something', 'happened', '.', 'But', 'im', 'happy', 'just', 'becasue', ',', 'i', 'have', 'no', 'reasion', 'and', 'thats', 'really', 'a', 'good', 'feeling', '.']",223,<FreqDist with 121 samples and 223 outcomes>
2841057,female,16,Student,Sagittarius,"24,June,2004",        urlLink    trip ko lang 'to. ü  another crap courtesy of Hello.          ,"['urlLink', 'trip', 'ko', 'lang', ""'to"", '.', 'ü', 'another', 'crap', 'courtesy', 'of', 'Hello', '.']",13,<FreqDist with 12 samples and 13 outcomes>
1093691,male,17,Technology,Taurus,"15,January,2003","           well what a fun day i had today ! 1. boys are assholes, you tell them something in confidence then a couple of weeks later you find out that half of their mates know and possibly half of the school as well. 2. Max your outta order i neva said you could tell anyone bout wot i said and that is why i didnt say anything to anyone else. 3.Im really pissed off today 4.Im not gonna tell anyone anything about how or feel or whats up with me from now on cause it will end up somewhere like an email inbox 5.Is life worth living? Is Ilife worth being born? Is it worth me being around? 6. No one cares about me and i wish i wasnt here          ","['well', 'what', 'a', 'fun', 'day', 'i', 'had', 'today', '!', '1.', 'boys', 'are', 'assholes', ',', 'you', 'tell', 'them', 'something', 'in', 'confidence', 'then', 'a', 'couple', 'of', 'weeks', 'later', 'you', 'find', 'out', 'that', 'half', 'of', 'their', 'mates', 'know', 'and', 'possibly', 'half', 'of', 'the', 'school', 'as', 'well', '.', '2', '.', 'Max', 'your', 'outta', 'order', 'i', 'neva', 'said', 'you', 'could', 'tell', 'anyone', 'bout', 'wot', 'i', 'said', 'and', 'that', 'is', 'why', 'i', 'didnt', 'say', 'anything', 'to', 'anyone', 'else', '.', '3.Im', 'really', 'pissed', 'off', 'today', '4.Im', 'not', 'gon', 'na', 'tell', 'anyone', 'anything', 'about', 'how', 'or', 'feel', 'or', 'whats', 'up', 'with', 'me', 'from', 'now', 'on', 'cause', 'it', 'will', 'end', 'up', 'somewhere', 'like', 'an', 'email', 'inbox', '5.Is', 'life', 'worth', 'living', '?', 'Is', 'Ilife', 'worth', 'being', 'born', '?', 'Is', 'it', 'worth', 'me', 'being', 'around', '?', '6', '.', 'No', 'one', 'cares', 'about', 'me', 'and', 'i', 'wish', 'i', 'wasnt', 'here']",138,<FreqDist with 101 samples and 138 outcomes>
826407,male,25,Education,Pisces,"26,September,2003","       Went to see  urlLink Gilad Atzmon  at the non-political Club this Friday.  I've been wanting to go to the jazz nights there for a while but never made it until  now.  Great place, great feel.    Gilad and the Orient House ensemble were amazing, The music itself was a blend of Jazz with Jewish and Arabic influences.  The band was made up of people from a variety of nations including Israel and Palestine and as such the music is a real prophetic and political statement of anger, hope and reconciliation.  The fusion of influences works extremely well and I found watching the artists collaborate and play with each other musically to be completely mesmerising.  Gilad himself was warm and funny, his asides during the music undercut any danger that the evening could become too pretentious.  Showed me again what music can be.  Thanks for taking me Ben.     ","['Went', 'to', 'see', 'urlLink', 'Gilad', 'Atzmon', 'at', 'the', 'non-political', 'Club', 'this', 'Friday', '.', 'I', ""'ve"", 'been', 'wanting', 'to', 'go', 'to', 'the', 'jazz', 'nights', 'there', 'for', 'a', 'while', 'but', 'never', 'made', 'it', 'until', 'now', '.', 'Great', 'place', ',', 'great', 'feel', '.', 'Gilad', 'and', 'the', 'Orient', 'House', 'ensemble', 'were', 'amazing', ',', 'The', 'music', 'itself', 'was', 'a', 'blend', 'of', 'Jazz', 'with', 'Jewish', 'and', 'Arabic', 'influences', '.', 'The', 'band', 'was', 'made', 'up', 'of', 'people', 'from', 'a', 'variety', 'of', 'nations', 'including', 'Israel', 'and', 'Palestine', 'and', 'as', 'such', 'the', 'music', 'is', 'a', 'real', 'prophetic', 'and', 'political', 'statement', 'of', 'anger', ',', 'hope', 'and', 'reconciliation', '.', 'The', 'fusion', 'of', 'influences', 'works', 'extremely', 'well', 'and', 'I', 'found', 'watching', 'the', 'artists', 'collaborate', 'and', 'play', 'with', 'each', 'other', 'musically', 'to', 'be', 'completely', 'mesmerising', '.', 'Gilad', 'himself', 'was', 'warm', 'and', 'funny', ',', 'his', 'asides', 'during', 'the', 'music', 'undercut', 'any', 'danger', 'that', 'the', 'evening', 'could', 'become', 'too', 'pretentious', '.', 'Showed', 'me', 'again', 'what', 'music', 'can', 'be', '.', 'Thanks', 'for', 'taking', 'me', 'Ben', '.']",160,<FreqDist with 109 samples and 160 outcomes>
3486293,male,24,Education,Libra,"13,June,2004","           Sunset from Kobe bay, the Pacific.  urlLink      -Posted by Paul          ","['Sunset', 'from', 'Kobe', 'bay', ',', 'the', 'Pacific', '.', 'urlLink', '-Posted', 'by', 'Paul']",12,<FreqDist with 12 samples and 12 outcomes>
1016738,male,26,Publishing,Libra,"19,May,2004","             Here's my  genius-idea-for-a-weblog award of the day ;  urlLink Songs! ; which brings together disparate fragments of lyrics shorn of their context (with references hidden below). An absolutely great idea...  Meanwhile, Chris Clark (sadly not he of Clarence Park fame) has a diverting blog here -  urlLink Hush Reality  - and, best of all, has  urlLink MP3s of Kraftwerk's Coachella set .         ","['Here', ""'s"", 'my', 'genius-idea-for-a-weblog', 'award', 'of', 'the', 'day', ';', 'urlLink', 'Songs', '!', ';', 'which', 'brings', 'together', 'disparate', 'fragments', 'of', 'lyrics', 'shorn', 'of', 'their', 'context', '(', 'with', 'references', 'hidden', 'below', ')', '.', 'An', 'absolutely', 'great', 'idea', '...', 'Meanwhile', ',', 'Chris', 'Clark', '(', 'sadly', 'not', 'he', 'of', 'Clarence', 'Park', 'fame', ')', 'has', 'a', 'diverting', 'blog', 'here', '-', 'urlLink', 'Hush', 'Reality', '-', 'and', ',', 'best', 'of', 'all', ',', 'has', 'urlLink', 'MP3s', 'of', 'Kraftwerk', ""'s"", 'Coachella', 'set', '.']",74,<FreqDist with 58 samples and 74 outcomes>
3456930,male,25,Student,Leo,"07,August,2004","       So how'd you shrink that image, GI?    ","['So', 'how', ""'d"", 'you', 'shrink', 'that', 'image', ',', 'GI', '?']",10,<FreqDist with 10 samples and 10 outcomes>
208684,female,23,Publishing,Capricorn,"02,September,2003","       OK I know I havent posted in a while but ive been really busy, Ive got a job interview at the Police on the 18th September (wish me luck) and were curently in the process of moving the business to London so its all a bit hectic. And I havent got time not to chat as I have to go to work. Will explain things in better detail later. Just wanted to let everyone know that im still around. Take care everyone *huggles*         ","['OK', 'I', 'know', 'I', 'havent', 'posted', 'in', 'a', 'while', 'but', 'ive', 'been', 'really', 'busy', ',', 'Ive', 'got', 'a', 'job', 'interview', 'at', 'the', 'Police', 'on', 'the', '18th', 'September', '(', 'wish', 'me', 'luck', ')', 'and', 'were', 'curently', 'in', 'the', 'process', 'of', 'moving', 'the', 'business', 'to', 'London', 'so', 'its', 'all', 'a', 'bit', 'hectic', '.', 'And', 'I', 'havent', 'got', 'time', 'not', 'to', 'chat', 'as', 'I', 'have', 'to', 'go', 'to', 'work', '.', 'Will', 'explain', 'things', 'in', 'better', 'detail', 'later', '.', 'Just', 'wanted', 'to', 'let', 'everyone', 'know', 'that', 'im', 'still', 'around', '.', 'Take', 'care', 'everyone', '*huggles*']",90,<FreqDist with 69 samples and 90 outcomes>
1107146,female,16,Student,Libra,"02,July,2004","       We have it because, at the time, school was a really good idea.   Hell, back then? It was a great idea. They taught you what you absolutely needed to know to be 'educated', one 'o them 'smart folk', say.  Now, since America is such a communist state, manipulating the lives of all of its children, they've inducted this 'policy of higher learning' used to make us 'well-versed' in every aspect of knowledge. While it might be a good idea, some people just don't give a shit ( see, for reference : Josh Chandler) about that other stuff.   Teaching style has never been that great, either. They seek to teach, not to imbue, us with an idea. I find it to be the mark of a true teacher when you can apply their ideas to your own life versus reciting all the facts and psychobabble within each subject by rote.  That kind of screws math, but...it's math. It's all conceptual when you get high enough up in the ranks. Plus, I don't like it. I can do it, but I don't like it.  Irrelevently yours. What a post, just to one question.    ","['We', 'have', 'it', 'because', ',', 'at', 'the', 'time', ',', 'school', 'was', 'a', 'really', 'good', 'idea', '.', 'Hell', ',', 'back', 'then', '?', 'It', 'was', 'a', 'great', 'idea', '.', 'They', 'taught', 'you', 'what', 'you', 'absolutely', 'needed', 'to', 'know', 'to', 'be', ""'educated"", ""'"", ',', 'one', ""'"", 'o', 'them', ""'smart"", 'folk', ""'"", ',', 'say', '.', 'Now', ',', 'since', 'America', 'is', 'such', 'a', 'communist', 'state', ',', 'manipulating', 'the', 'lives', 'of', 'all', 'of', 'its', 'children', ',', 'they', ""'ve"", 'inducted', 'this', ""'policy"", 'of', 'higher', 'learning', ""'"", 'used', 'to', 'make', 'us', ""'well-versed"", ""'"", 'in', 'every', 'aspect', 'of', 'knowledge', '.', 'While', 'it', 'might', 'be', 'a', 'good', 'idea', ',', 'some', 'people', 'just', 'do', ""n't"", 'give', 'a', 'shit', '(', 'see', ',', 'for', 'reference', ':', 'Josh', 'Chandler', ')', 'about', 'that', 'other', 'stuff', '.', 'Teaching', 'style', 'has', 'never', 'been', 'that', 'great', ',', 'either', '.', 'They', 'seek', 'to', 'teach', ',', 'not', 'to', 'imbue', ',', 'us', 'with', 'an', 'idea', '.', 'I', 'find', 'it', 'to', 'be', 'the', 'mark', 'of', 'a', 'true', 'teacher', 'when', 'you', 'can', 'apply', 'their', 'ideas', 'to', 'your', 'own', 'life', 'versus', 'reciting', 'all', 'the', 'facts', 'and', 'psychobabble', 'within', 'each', 'subject', 'by', 'rote', '.', 'That', 'kind', 'of', 'screws', 'math', ',', 'but', '...', 'it', ""'s"", 'math', '.', 'It', ""'s"", 'all', 'conceptual', 'when', 'you', 'get', 'high', 'enough', 'up', 'in', 'the', 'ranks', '.', 'Plus', ',', 'I', 'do', ""n't"", 'like', 'it', '.', 'I', 'can', 'do', 'it', ',', 'but', 'I', 'do', ""n't"", 'like', 'it', '.', 'Irrelevently', 'yours', '.', 'What', 'a', 'post', ',', 'just', 'to', 'one', 'question', '.']",237,<FreqDist with 142 samples and 237 outcomes>
2402439,male,25,indUnk,Gemini,"10,April,2004","            Again...  Juz came back from yam cha. It was my friend who asked me out juz now. So, I met Ryoko again. Not to say 'met' cos we didn't really meeting n not even greeting. I was talking with my friends, n suddenly one of my fren said : 'faster, look behind! Damn chun man the gal.... bla bla bla'  So I tried to look back n see how Chun the gal was. At the very minute I turn my head to the back, gosh.... i saw a pair of familiar eyes.... i speak to myself :'not that lucky gua...' yup.. is her! I dunno for how long I've being staring at her juz now. I couldn't describe how i feel.. is kinda weird.... but she is still attractive like she used to be. I bet my fren doesn't know her... sigh i also dun wanna tell them about it too. it was january  when i last see Ryoko... n now i know how much i missed her... ... ... ...  is like that one... if i never get to see her then nvm one... but once saw her liao hor.... everything coming back again... damn it!!!!         ","['Again', '...', 'Juz', 'came', 'back', 'from', 'yam', 'cha', '.', 'It', 'was', 'my', 'friend', 'who', 'asked', 'me', 'out', 'juz', 'now', '.', 'So', ',', 'I', 'met', 'Ryoko', 'again', '.', 'Not', 'to', 'say', ""'met"", ""'"", 'cos', 'we', 'did', ""n't"", 'really', 'meeting', 'n', 'not', 'even', 'greeting', '.', 'I', 'was', 'talking', 'with', 'my', 'friends', ',', 'n', 'suddenly', 'one', 'of', 'my', 'fren', 'said', ':', ""'faster"", ',', 'look', 'behind', '!', 'Damn', 'chun', 'man', 'the', 'gal', '...', '.', 'bla', 'bla', 'bla', ""'"", 'So', 'I', 'tried', 'to', 'look', 'back', 'n', 'see', 'how', 'Chun', 'the', 'gal', 'was', '.', 'At', 'the', 'very', 'minute', 'I', 'turn', 'my', 'head', 'to', 'the', 'back', ',', 'gosh', '...', '.', 'i', 'saw', 'a', 'pair', 'of', 'familiar', 'eyes', '...', '.', 'i', 'speak', 'to', 'myself', ':', ""'not"", 'that', 'lucky', 'gua', '...', ""'"", 'yup..', 'is', 'her', '!', 'I', 'dunno', 'for', 'how', 'long', 'I', ""'ve"", 'being', 'staring', 'at', 'her', 'juz', 'now', '.', 'I', 'could', ""n't"", 'describe', 'how', 'i', 'feel..', 'is', 'kinda', 'weird', '...', '.', 'but', 'she', 'is', 'still', 'attractive', 'like', 'she', 'used', 'to', 'be', '.', 'I', 'bet', 'my', 'fren', 'does', ""n't"", 'know', 'her', '...', 'sigh', 'i', 'also', 'dun', 'wan', 'na', 'tell', 'them', 'about', 'it', 'too', '.', 'it', 'was', 'january', 'when', 'i', 'last', 'see', 'Ryoko', '...', 'n', 'now', 'i', 'know', 'how', 'much', 'i', 'missed', 'her', '...', '...', '...', '...', 'is', 'like', 'that', 'one', '...', 'if', 'i', 'never', 'get', 'to', 'see', 'her', 'then', 'nvm', 'one', '...', 'but', 'once', 'saw', 'her', 'liao', 'hor', '...', '.', 'everything', 'coming', 'back', 'again', '...', 'damn', 'it', '!', '!', '!', '!']",242,<FreqDist with 132 samples and 242 outcomes>
4152652,female,26,indUnk,Aries,"09,August,2004",                  urlLink    kaylynn at seven weeks&nbsp; urlLink         ,"['urlLink', 'kaylynn', 'at', 'seven', 'weeks', '&', 'nbsp', ';', 'urlLink']",9,<FreqDist with 8 samples and 9 outcomes>
4198156,female,25,Non-Profit,Capricorn,"18,August,2004",           My sister and Daylin just found out the sex of the baby....and it is going to be a boy!  I'm so excited I can't sit still.  I had to tell someone right away so I called Divine all excited because she is the only one I know that can get personal phone calls at work - being that she works at home!  Okay...joy joy joy!!         ,"['My', 'sister', 'and', 'Daylin', 'just', 'found', 'out', 'the', 'sex', 'of', 'the', 'baby', '...', '.and', 'it', 'is', 'going', 'to', 'be', 'a', 'boy', '!', 'I', ""'m"", 'so', 'excited', 'I', 'ca', ""n't"", 'sit', 'still', '.', 'I', 'had', 'to', 'tell', 'someone', 'right', 'away', 'so', 'I', 'called', 'Divine', 'all', 'excited', 'because', 'she', 'is', 'the', 'only', 'one', 'I', 'know', 'that', 'can', 'get', 'personal', 'phone', 'calls', 'at', 'work', '-', 'being', 'that', 'she', 'works', 'at', 'home', '!', 'Okay', '...', 'joy', 'joy', 'joy', '!', '!']",76,<FreqDist with 57 samples and 76 outcomes>
476271,female,25,Publishing,Pisces,"27,June,2003","       I am sooooooo tired...  I finished the book on Wednesday morning, but the lack of sleep has caught up with me.  I was dozing off really bad yesterday while I was working.  Anyway, I'm really excited!  Tonight I'm gonna watch  urlLink Charlie's Angels: Full Throttle .  Then early tomorrow morning, Jerel and I are off to celebrate our 1 year anniversary (it was 2 weeks ago on Father's Day, so we're celebrating now).  I don't know what's planned...  but it should be good!  I'm gonna leave my phone off for most of the weekend... so if you need to get a hold of me, leave a message and I'll get back to you when I feel like it.  HAVE A GREAT WEEKEND, I will!         ","['I', 'am', 'sooooooo', 'tired', '...', 'I', 'finished', 'the', 'book', 'on', 'Wednesday', 'morning', ',', 'but', 'the', 'lack', 'of', 'sleep', 'has', 'caught', 'up', 'with', 'me', '.', 'I', 'was', 'dozing', 'off', 'really', 'bad', 'yesterday', 'while', 'I', 'was', 'working', '.', 'Anyway', ',', 'I', ""'m"", 'really', 'excited', '!', 'Tonight', 'I', ""'m"", 'gon', 'na', 'watch', 'urlLink', 'Charlie', ""'s"", 'Angels', ':', 'Full', 'Throttle', '.', 'Then', 'early', 'tomorrow', 'morning', ',', 'Jerel', 'and', 'I', 'are', 'off', 'to', 'celebrate', 'our', '1', 'year', 'anniversary', '(', 'it', 'was', '2', 'weeks', 'ago', 'on', 'Father', ""'s"", 'Day', ',', 'so', 'we', ""'re"", 'celebrating', 'now', ')', '.', 'I', 'do', ""n't"", 'know', 'what', ""'s"", 'planned', '...', 'but', 'it', 'should', 'be', 'good', '!', 'I', ""'m"", 'gon', 'na', 'leave', 'my', 'phone', 'off', 'for', 'most', 'of', 'the', 'weekend', '...', 'so', 'if', 'you', 'need', 'to', 'get', 'a', 'hold', 'of', 'me', ',', 'leave', 'a', 'message', 'and', 'I', ""'ll"", 'get', 'back', 'to', 'you', 'when', 'I', 'feel', 'like', 'it', '.', 'HAVE', 'A', 'GREAT', 'WEEKEND', ',', 'I', 'will', '!']",154,<FreqDist with 101 samples and 154 outcomes>
1322112,male,34,indUnk,Capricorn,"16,June,2004","           Fr. Michael blessed the house on Friday and as usual his serene nature and dignified demeanor brought peace to our home. And while he was unable to stay for dinner, we did manage to have yet another astral exchange concerning topics the two of us commonly share when given a privileged moment.   We also had “boys night” on Friday, which gave an entire different meaning to its initial definition. Boys night these days consists of entertaining the youth from church. Which is always fun seeing how it gives me the defense to play futebol in the street, rent movies I would otherwise never admit to seeing, flagellants (although I’m pretty good at those without the excuse of sleepovers), goofy discussions about all kinds of inane topics and best of all…the liberty to eat my bodyweight in pizza, chocolate and ice cream.  With the blessing of Fr. Wayne, I became a member of the church choir. It’s an absolute blast. With my geeky lean towards liturgics, I figured what better way to learn the liturgical calendar and services of the Church than by joining Her choir! I look forward to both the upcoming wedding in February as well as Great Lent. Whew…all those services!  Lord, Have Mercy .          ","['Fr', '.', 'Michael', 'blessed', 'the', 'house', 'on', 'Friday', 'and', 'as', 'usual', 'his', 'serene', 'nature', 'and', 'dignified', 'demeanor', 'brought', 'peace', 'to', 'our', 'home', '.', 'And', 'while', 'he', 'was', 'unable', 'to', 'stay', 'for', 'dinner', ',', 'we', 'did', 'manage', 'to', 'have', 'yet', 'another', 'astral', 'exchange', 'concerning', 'topics', 'the', 'two', 'of', 'us', 'commonly', 'share', 'when', 'given', 'a', 'privileged', 'moment', '.', 'We', 'also', 'had', '“', 'boys', 'night', '”', 'on', 'Friday', ',', 'which', 'gave', 'an', 'entire', 'different', 'meaning', 'to', 'its', 'initial', 'definition', '.', 'Boys', 'night', 'these', 'days', 'consists', 'of', 'entertaining', 'the', 'youth', 'from', 'church', '.', 'Which', 'is', 'always', 'fun', 'seeing', 'how', 'it', 'gives', 'me', 'the', 'defense', 'to', 'play', 'futebol', 'in', 'the', 'street', ',', 'rent', 'movies', 'I', 'would', 'otherwise', 'never', 'admit', 'to', 'seeing', ',', 'flagellants', '(', 'although', 'I', '’', 'm', 'pretty', 'good', 'at', 'those', 'without', 'the', 'excuse', 'of', 'sleepovers', ')', ',', 'goofy', 'discussions', 'about', 'all', 'kinds', 'of', 'inane', 'topics', 'and', 'best', 'of', 'all…the', 'liberty', 'to', 'eat', 'my', 'bodyweight', 'in', 'pizza', ',', 'chocolate', 'and', 'ice', 'cream', '.', 'With', 'the', 'blessing', 'of', 'Fr', '.', 'Wayne', ',', 'I', 'became', 'a', 'member', 'of', 'the', 'church', 'choir', '.', 'It', '’', 's', 'an', 'absolute', 'blast', '.', 'With', 'my', 'geeky', 'lean', 'towards', 'liturgics', ',', 'I', 'figured', 'what', 'better', 'way', 'to', 'learn', 'the', 'liturgical', 'calendar', 'and', 'services', 'of', 'the', 'Church', 'than', 'by', 'joining', 'Her', 'choir', '!', 'I', 'look', 'forward', 'to', 'both', 'the', 'upcoming', 'wedding', 'in', 'February', 'as', 'well', 'as', 'Great', 'Lent', '.', 'Whew…all', 'those', 'services', '!', 'Lord', ',', 'Have', 'Mercy', '.']",236,<FreqDist with 165 samples and 236 outcomes>
